,0
7206,502099535127
7207,675964922859
7208,4565846871144330000
7209,4613353570097080
7210,6011753058873080
7211,675925337189
7212,30131950793882
7213,5356842185207250
7214,630427392141
7215,346329453935831
7216,5284560466867100
7217,2222227437078580
7218,2715719384627360
7219,4296336213042700
7220,4712575316620730
7221,676366168760
7222,3596448341929640
7223,4544650275279890
7224,213100482369304
7225,3582679800194660
7226,6011428652317800
7227,3591547749359870
7228,347476204511442
7229,3533262273548150
7230,346427756363584
7231,676155210518
7232,3524940416761120
7233,343732440639858
7234,4093255394156560000
7235,4970569090828200000
7236,585738109768
7237,30182866250244
7238,374227304429639
7239,4035949066072780
7240,630410294502
7241,630498993660
7242,4444049030630750000
7243,6529281529064580
7244,4293106132092470
7245,4632761105499
7246,347667065697037
7247,377392505077061
7248,630413347695
7249,4791625022885350000
7250,4169086275122340
7251,30540083882109
7252,4464762413386610
7253,4598092192749730000
7254,3540055371666500
7255,2296305244331570
7256,346851917162314
7257,4000927432399
7258,4323812513130890
7259,6011160336337930
7260,3588283252457120
7261,4393588695583070000
7262,3552601660768290
7263,180041639849377
7264,675913001979
7265,180085696434631
7266,4036884916356010000
7267,340440770636246
7268,3555532488330070
7269,501820686639
7270,I4PWLWSIRJ
7271,4103544249847510000
7272,6011397330357500
7273,4528843198409560000
7274,180010535206420
7275,6011566511054140
7276,180082502842198
7277,4281719051999
7278,4556150375865170000
7279,4968395412640
7280,348060251135971
7281,180078048106072
7282,4134658152236600
7283,676150247937
7284,4941031854236
7285,38421975197306
7286,4925723546563120
7287,4237759591179
7288,4031561402729
7289,4579914449490
7290,5415401855296570
7291,2300304422257650
7292,2262441000070540
7293,676295310319
7294,676145019441
7295,4708918980195070
7296,180078195311400
7297,6011305901238370
7298,4711553293505
7299,4026061134246380
7300,30523873907567
7301,3504876754670420
7302,3501876553396790
7303,639032955143
7304,213165589206782
7305,371781292847437
7306,6011094662539430
7307,4692499384585350
7308,4446321246898710
7309,3556889747883480
7310,3556480771118770
7311,4244107545220
7312,30510397224926
7313,4914728584337040
7314,2228326655232160
7315,3524996582532550
7316,373875021393750
7317,36521668393906
7318,2265565682892770
7319,4490172427594120000
7320,180094057628849
7321,6524813227497700
7322,3519137415182360
7323,213199851697188
7324,213142367964460
7325,180019693280739
7326,6523276352434180
7327,4233737745847
7328,3555177533585300
7329,676302733644
7330,4269750355773550
7331,4607789443759
7332,2354062784296630
7333,4492952661221250000
7334,30588513889079
7335,2231610506092510
7336,30469561563413
7337,4696521694124130
7338,30084145770804
7339,4885335604320810000
7340,213101097837511
7341,3589502969684320
7342,3536248082195120
7343,503838333014
7344,180070022742915
7345,589672439520
7346,343961810370345
7347,4244570918870850
7348,213134192841252
7349,501859442227
7350,341481875037327
7351,4773836871986
7352,6011021042452990
7353,180021151688742
7354,6011828169041540
7355,4302438444831660000
7356,4766939946713
7357,3543557047246590
7358,346202805220485
7359,2250088819146890
7360,4119299042443530
7361,180043137860716
7362,4484589676644
7363,676114287888
7364,3559661695248050
7365,2525121906552070
7366,4189951490069820
7367,344807970742352
7368,38191649350652
7369,4304191870445
7370,2576201897997360
7371,3549644529389560
7372,4128791533123
7373,341871754183194
7374,4809362457202
7375,30497199102635
7376,6516619910477100
7377,30218319774826
7378,344006310349404
7379,4778597877198830000
7380,6011628448482030
7381,4414385344678100000
7382,4823142261390400
7383,2486711131228140
7384,379805175620660
7385,4853850735901
7386,2294126059444000
7387,4506307911885
7388,4523980225534350000
7389,30335385590009
7390,30473957361234
7391,346144226365574
7392,3597714123095060
7393,3514153523331860
7394,213108029700261
7395,4411126075388380000
7396,4068766662051800
7397,675969518926
7398,3570718748034840
7399,4294405734883330
7400,6011012133772520
7401,36030637472932
7402,213155199621819
7403,30089125222437
7404,560691033933
7405,575353646830
7406,213160204816966
7407,4299375257262
7408,502098387439
7409,6540029993482030
7410,4381401615695
7411,213115998986946
7412,4439359013602680
7413,370699806691367
7414,180013208260518
7415,6542516721163110
7416,3514508508900590
7417,4721344650122810000
7418,3563593208744690
7419,2244323866888370
7420,4441677803641260
7421,38830885607222
7422,346690799894283
7423,3510725506390630
7424,3521439775704220
7425,4246168722576440
7426,3573527586353270
7427,3500534441803270
7428,4805593315585740
7429,2274200597401580
7430,180038946884683
7431,OMZSBN2XG3
7432,6543628049361720
7433,4690924275694160
7434,3561908351227710
7435,573397127487
7436,4472464677563910
7437,379135633823007
7438,3523197477818110
7439,5286640237742680
7440,2244894988931060
7441,502047112656
7442,6534966635049840
7443,180012508806608
7444,3591656766213090
7445,4174276982278240
7446,5130499809821700
7447,4539144715226870
7448,4658812504355680000
7449,180016203924053
7450,343406048720101
7451,6560816291531280
7452,30515382106723
7453,4601328564184650000
7454,30198618361618
7455,180078743938241
7456,4102132225796070
7457,4142879776289880000
7458,375345229865858
7459,4584818625351670000
7460,3502377141906220
7461,4256369100165380
7462,2263910830325620
7463,6575430171464280
7464,566790961932
7465,675977090686
7466,30178352307639
7467,4141023850756450000
7468,676200289764
7469,60499337594
7470,4479065973458930
7471,4384262233723
7472,4753738886906120
7473,3584205631768850
7474,30570496223351
7475,4886232354959
7476,6586403354782070
7477,36005918216265
7478,30138334641398
7479,213131605246483
7480,3593442445730450
7481,503830313576
7482,6533821289419300
7483,4317935404068520
7484,376932506627462
7485,30484908728884
7486,3563072119385810
7487,3563934916631510
7488,213161139445657
7489,6011877615275940
7490,213148021557749
7491,180094896652448
7492,4849034254107950
7493,4806791720979460000
7494,4850986934235750000
7495,4989816756805510
7496,6011781995836130
7497,4723726739629840000
7498,4502292908531
7499,340918003597210
7500,2268692023362300
7501,4241253880463030
7502,30019727868956
7503,213153842784423
7504,347839652002893
7505,3549774612868650
7506,4169785732340940000
7507,213157557263804
7508,4920649036487660
7509,4715048769394960
7510,4609038830869580
7511,4252759748713590
7512,4204219496379100000
7513,6011102942985460
7514,373825807215040
7515,379651610539333
7516,30381708373426
7517,4448024888771700000
7518,345129528625503
7519,3522981476299050
7520,6011732800165390
7521,344887756775347
7522,180010108823221
7523,379467964463958
7524,6011597865508550
7525,379585045365684
7526,180022573785314
7527,3574819943122270
7528,3544228221400070
7529,3512499900871190
7530,3562148912591280
7531,4784920003779960
7532,3578629585319770
7533,378048382288671
7534,3551272876326650
7535,4991194788531830
7536,3565212807932970
7537,30557879104050
7538,30037996925273
7539,6509803444354430
7540,3536912707546740
7541,4672472248402
7542,4743287529718670000
7543,374972086880513
7544,36026066060701
7545,6584716348086240
7546,4540779497769330
7547,3519754916145700
7548,3507955518762540
7549,4685067505905660
7550,30286400640792
7551,373784831703218
7552,4558169724707060
7553,180081393695426
7554,6011885362031360
7555,676388881861
7556,180059563154770
7557,4263783593432740
7558,30399079901963
7559,180078224417244
7560,3521309918282800
7561,6011181593755420
7562,180033020902121
7563,4504086792931
7564,4659888844981
7565,3500850580267880
7566,3532955216348170
7567,3548580594025610
7568,30589803763735
7569,4917703291989990
7570,5166482148572540
7571,4966978685467920
7572,3537748914556310
7573,4566776870617900
7574,3570626430587240
7575,3501583914051950
7576,36738677546015
7577,630424130577
7578,3565471969545640
7579,38509528836048
7580,4139558516381250
7581,5136718032401590
7582,3573492080866610
7583,4163465643201860
7584,347667374181921
7585,2262571554973280
7586,3569218200785310
7587,30033251011271
7588,4485960543053970000
7589,3500628742122040
7590,501867731603
7591,213138791539936
7592,6011755198123400
7593,502087580085
7594,587330987740
7595,4809818632101
7596,4351299551729730
7597,4676117638570
7598,4406531060027150
7599,6011074861619300
7600,4620504301012
7601,213121903073051
7602,30344861454821
7603,2253142376050760
7604,4794089645260910
7605,4580917354674430000
7606,4762010299574220000
7607,4102451872709
7608,349097137828642
7609,4954389236208140
7610,30401185514290
7611,36836913367459
7612,2323670103964500
7613,180028818049978
7614,180027474289753
7615,4451834151736480
7616,30252887050962
7617,4896254440174450
7618,3543427627173650
7619,60423606965
7620,30521416772563
7621,3587637104464110
7622,4483495486237690
7623,5593628159450310
7624,30349779526958
7625,3528956182377030
7626,4476474841230930
7627,6011241756815540
7628,344065149710236
7629,676362708957
7630,373027515397125
7631,375458795576690
7632,4475251686038740
7633,349561272921157
7634,30370405671299
7635,4411547031979860
7636,5372388459430890
7637,180024363017577
7638,180042444771434
7639,3582976977992930
7640,4182173694397300
7641,347056255960779
7642,6553010900412680
7643,4926323446903340
7644,3547649045760430
7645,4776915845210630
7646,6509246788583960
7647,6011609274396610
7648,180055897320004
7649,213182161203814
7650,3573923648254210
7651,60484956341
7652,4071672800015
7653,4563759182551970000
7654,30111054408397
7655,4603503826379560000
7656,4033647879624490
7657,30162991919269
7658,349733693394856
7659,2390327892149310
7660,4777307446253160
7661,676259471735
7662,675905494232
7663,4131066966721
7664,4460758097749580000
7665,3541723287624010
7666,38946316474923
7667,348795303737478
7668,370937646862859
7669,3548707155641580
7670,344572540026997
7671,180061522947195
7672,2715114891000600
7673,6573127180008420
7674,3508239390561940
7675,4425129086364
7676,30528637484621
7677,4564331720356920000
7678,6011878034951160
7679,5308876925905160
7680,340365137694978
7681,371629948025082
7682,4989401581306090000
7683,6011410045086030
7684,4772021390425210
7685,4751922788291460
7686,3517817140029990
7687,6532101824307260
7688,4718075164502
7689,6011216507962800
7690,3554172549690960
7691,639031641371
7692,30243605915719
7693,4358162118616450
7694,180001637032624
7695,3527182951451650
7696,4594742163283970
7697,4551512236451880000
7698,3543404551934270
7699,213198275480858
7700,4377501904815
7701,2304582696610710
7702,4705294222484
7703,639023055697
7704,4473010654578490000
7705,60407164932
7706,676219638522
7707,372445173827764
7708,6541598649684260
7709,4822252265632370
7710,213155826226248
7711,4065813333607020000
7712,2365127010550060
7713,30432525102645
7714,4422451718839440
7715,30075800368181
7716,4035655120600
7717,3598206268953840
7718,6011433391421090
7719,30379241262213
7720,4420560688279620000
7721,30331783292066
7722,4946480666445680000
7723,3585655928557450
7724,3593996593293470
7725,4314954481338560
7726,344129359027358
7727,4023882742578
7728,6011997625225670
7729,6517065331399540
7730,4016303460137320
7731,2308811921602610
7732,180071625556421
7733,4671298507501060
7734,213106998990624
7735,4286896741512580
7736,344992447968929
7737,345150020743271
7738,3568820911177510
7739,3569931264977210
7740,2246926377178970
7741,3536433405943680
7742,5163445373940190
7743,3554911298579050
7744,349887146841903
7745,3579786314465160
7746,4058433449989960000
7747,4571546652413540
7748,4494719595767470000
7749,4330703591281790000
7750,4516602271463
7751,3500822540814010
7752,3596133334124400
7753,3523634859770660
7754,180067072228019
7755,4770544223203930000
7756,NB8JJ05D7R
7757,589800036750
7758,4462692142843240
7759,213130153229701
7760,4877552352580050
7761,2230601052611910
7762,4900574019963810
7763,4477637290414860000
7764,36767900572787
7765,2233874178761490
7766,2256476673317130
7767,4089033673517
7768,6598778115918700
7769,3569135095243840
7770,4242135210551
7771,4663304017405220
7772,4126365193282
7773,30369407063331
7774,36088820300617
7775,378802555950941
7776,639049396166
7777,4776355023368
7778,4346985171359750
7779,4947857561507320000
7780,30236602687463
7781,4530166188260460
7782,2386736928521120
7783,6518835672542700
7784,4512284176053330
7785,4856072138565320
7786,213199739985532
7787,502037895435
7788,4837070028797500000
7789,4061425685193
7790,630458662651
7791,502090346292
7792,6011764126290810
7793,4054086811801960
7794,502079719030
7795,4796096205733840
7796,4559832104237
7797,675974976168
7798,4540231883224960000
7799,4985169922869
7800,2266077732558170
7801,639045488314
7802,6011842486417190
7803,36236293906176
7804,6554766410459090
7805,3557445659816240
7806,4867012519615
7807,4368535276874
7808,4458649768755470000
7809,30508473258537
7810,4376862944627820000
7811,3596892710651420
7812,4859476745169170000
7813,6011651278788460
7814,6559396327613550
7815,4075890823338360
7816,36235523019297
7817,6011963518414380
7818,???4252720361802860591
7819,3592046892317370
7820,3571505008149090
7821,4206399899095110
7822,371231656966951
7823,38629070362266
7824,3531915386174510
7825,2242315645232380
7826,4131034821784
7827,3522625979838760
7828,60417237488
7829,30094247222729
7830,4176925310730950000
7831,676348500650
7832,3537415736364380
7833,371075410217775
7834,3541010992668120
7835,213197470828267
7836,6562763923426970
7837,343240602503318
7838,4083796368038320
7839,378409946693105
7840,6503514181331680
7841,565492293644
7842,30412411121776
7843,3597900364614550
7844,2233745937539960
7845,4379924294824
7846,341588573534403
7847,30233251775947
7848,4858041125844320
7849,2261639033137760
7850,6537063956310750
7851,?4217347542710
7852,4555725958227670
7853,213129105559009
7854,5399105472620840
7855,36283933288839
7856,36644433369991
7857,2716966568943880
7858,30323928780063
7859,4693451034311270000
7860,3529395062363850
7861,4559741889001
7862,4982750581751920000
7863,4646735619554440000
7864,4239932752611630
7865,4186095289414750
7866,6581474465555930
7867,502014301282
7868,2228238115728090
7869,4520691896460000
7870,371252374116372
7871,30365314504417
7872,4664978276706
7873,4512256385574960
7874,4480633521505610
7875,4026600376154250000
7876,4743821356951450000
7877,675912831079
7878,3549972281055520
7879,180070904467664
7880,3590992629507750
7881,4665837967322650
7882,4142510476324
7883,4656033752317680
7884,2520991411481450
7885,36898910243240
7886,346053328717758
7887,180054750308362
7888,4696596457742070
7889,3554460756829030
7890,3592777491867340
7891,30392017531430
7892,4122596154763
7893,30255235292947
7894,2295894187327310
7895,501801553642
7896,4763980171176
7897,5519980674049600
7898,36602334390284
7899,4500522179865
7900,4742130405478
7901,4551140174851290
7902,675942256735
7903,4620181086485240000
7904,4514025675656200
7905,4197365942555440
7906,340831205266791
7907,4496356037874920
7908,4996701740204880
7909,4251911081656110
7910,6011914735299650
7911,213162514536532
7912,4565583989492710
7913,4146651296127250
7914,4877659920382300
7915,630451425718
7916,3542629690033440
7917,4280498821036910000
7918,4799784598497520000
7919,4967148427970400
7920,2290534031131430
7921,180024580544429
7922,4097369998184
7923,5569836186129840
7924,4780551308620280
7925,2715531869477070
7926,2362436399006590
7927,6011240850538350
7928,30295396223893
7929,4178658552673810
7930,6512256486163980
7931,3545177582812620
7932,213151785545033
7933,6011389828094090
7934,3514436125678100
7935,377544245365178
7936,503896686600
7937,2386916779575880
7938,4855597857479820
7939,4844508342773950
7940,503862475194
7941,378534706761097
7942,4559462166639
7943,3570979129638660
7944,2240457760499620
7945,373085166441857
7946,30185219431148
7947,4099264109875140
7948,4096844163893480
7949,2718635092432310
7950,3578374597084920
7951,4519034154646
7952,4316369287629020
7953,4654267673180070000
7954,6557828914321750
7955,3524529811454530
7956,3549742369558470
7957,3565915759679320
7958,4465801343402
7959,4953270487996310
7960,3525631820670150
7961,4653423713210760
7962,376801009633113
7963,4567604982550830000
7964,180030027392165
7965,5412703928067320
7966,3526020221031460
7967,60465703324
7968,4478342324979110
7969,180073945229408
7970,213135778703501
7971,6011637315728780
7972,3522724170286990
7973,38572925183752
7974,3594088258988100
7975,4145085646743290
7976,180067251983996
7977,3588357251370070
7978,4572239124226650
7979,6569258002591170
7980,373972628718222
7981,6575178736821060
7982,376541077242906
7983,3505492807849790
7984,3527103208462670
7985,30562407102402
7986,4841245588226
7987,3541118120040090
7988,3504258174648090
7989,4692342583468350000
7990,4893454725647580
7991,4648718599642
7992,4060308301506
7993,4332369664349200
7994,2302302631765970
7995,378283168862353
7996,6011572954376490
7997,2298585258118150
7998,4243229461748220
7999,6589026693992490
8000,4303848089565
8001,30353477327685
8002,30473439265953
8003,30563282509828
8004,373158053349945
8005,2289755576555790
8006,3579006929796590
8007,3512198291512360
8008,36724456109985
8009,3531878815842940
8010,4612270862133860
8011,30266668999445
8012,4615559917155810000
8013,4893345454983790
8014,5319835954106110
8015,2711192635016360
8016,6539787328035100
8017,4026910166200050
8018,342849734048553
8019,30399590885323
8020,2581120450492200
8021,213176079373446
8022,3501365537461700
8023,4027666846605780
8024,6572644312572610
8025,4804969001347
8026,3553330892968630
8027,2251475258514130
8028,2716310546134790
8029,4256952815342
8030,4246543831366540
8031,30229974704206
8032,3585607960618060
8033,675958375122
8034,4310812282738
8035,4741424962350
8036,2256804089731700
8037,3531878536890520
8038,4382218026491640
8039,6509709652223140
8040,30439328969534
8041,3569203785586090
8042,4964325763264930000
8043,379931179616593
8044,4036254003544
8045,30531128367883
8046,4884951201158150000
8047,567124123769
8048,2237135977004420
8049,180024494653050
8050,676281465606
8051,4590619544543
8052,6011664154874540
8053,3566441500404630
8054,6586699504368780
8055,2720830452324290
8056,4453914604217
8057,676394612805
8058,3586969766725580
8059,4167141165211450
8060,6517980979658660
8061,4790981475057480
8062,4491170278690890000
8063,30085301654047
8064,4409221571411890
8065,345248077444288
8066,213151024290516
8067,4943203777849
8068,3551583280967290
8069,5456095487167640
8070,213170418559039
8071,5391559959906540
8072,4080206194548
8073,4735226109822
8074,503834277595
8075,3560184658951680
8076,6011708534508020
8077,4676134986010
8078,4506714063839000
8079,2281762154923540
8080,180069393389447
8081,6011856424994760
8082,4820840722414110
8083,2704391138635200
8084,4114220958768
8085,4050677504166960
8086,180006873940224
8087,4435164362786
8088,583479061082
8089,3505150303336740
8090,6561299373912820
8091,375049394780591
8092,30164484261456
8093,378717144674366
8094,180001971959648
8095,3574911880091480
8096,2615778306656500
8097,180087384735501
8098,2236185572811570
8099,377471640057509
8100,4571516794774160
8101,502066113254
8102,6582873747800950
8103,3541591057181540
8104,4616118982234650
8105,?584541931351
8106,343190348858817
8107,4185092505515
8108,343420511872042
8109,2720390004586150
8110,3528527032631370
8111,4390708077357640
8112,379441736675850
8113,379266085245181
8114,30274372776687
8115,3568625011035480
8116,3593531184108180
8117,5332372681093510
8118,4946195407044
8119,379977078644327
8120,30386055856568
8121,30192050813491
8122,4712682693458
8123,375970471540337
8124,371044230960717
8125,3544352148798580
8126,2226072981230190
8127,4538983591299390
8128,4848849556285
8129,2267714055156030
8130,501805967624
8131,4039993914188470
8132,4346295047955300000
8133,213169052892292
8134,3569663855162910
8135,4219894073708620000
8136,30353015281048
8137,4674741806487620
8138,4458470443105040
8139,3505284569902300
8140,4146452402743
8141,3504799054027330
8142,3570948251821160
8143,213127138888650
8144,6011441577806180
8145,4505932689718
8146,3511963846520960
8147,6011974641031440
8148,6011443059129470
8149,4489963061165140
8150,580479212814
8151,4090250818228370000
8152,3564301929502840
8153,30372613143095
8154,4756645617351
8155,4358582890186640
8156,180016149796466
8157,2231305757848470
8158,30168018325521
8159,2249208886676930
8160,30564327824818
8161,573649541022
8162,6011870557773260
8163,2378308880314410
8164,676268694780
8165,30352340885895
8166,4477327966681
8167,4372747152634
8168,373199006939895
8169,639069195993
8170,6506597061388720
8171,4036294878301
8172,340485496219561
8173,4984027852711960
8174,676233539748
8175,581677985631
8176,375797211749773
8177,4531201573599
8178,3577234039561400
8179,4676533560731820
8180,4014854458905
8181,4507052734492660
8182,639071019850
8183,2235089307938440
8184,30443217006317
8185,4724495220215770
8186,38849690666199
8187,36887124207356
8188,5179143559075260
8189,372617679287301
8190,180014623685719
8191,676373121166
8192,4915081540069
8193,213101975823278
8194,3558436022969870
8195,4967550618660
8196,4471640270667960
8197,30096199209703
8198,3527458277643920
8199,567669726976
8200,503817569349
8201,3573250198273990
8202,4109289476678
8203,376991525499386
8204,4483352108454
8205,377418722266805
8206,???4672685148732305
8207,213133197343033
8208,3571377680296680
8209,375840561573433
8210,378582070181848
8211,4056277911614
8212,3561524286362610
8213,3567807235580910
8214,5210331562328400
8215,6513119896301850
8216,3569831123272370
8217,345056989532326
8218,2284581054759320
8219,676340395778
8220,30482638749204
8221,4543965724175350
8222,3513268425528150
8223,3547243429923730
8224,30545135799722
8225,4814653964075680000
8226,675970971981
8227,3575107811517610
8228,5343818062197320
8229,4892202992093440
8230,4550465871981310
8231,347894035471513
8232,3579649445719210
8233,3572220406240270
8234,4724148711294610000
8235,6011739911008680
8236,2227922848389840
8237,4962611859329310
8238,4276213556015010000
8239,342931943709348
8240,38532891782078
8241,2225215861863110
8242,4120075109448840
8243,676334704415
8244,213148014804983
8245,2355281471373500
8246,4809769764332150
8247,4332788604219910
8248,5576670680677980
8249,38894212188603
8250,6011322659695760
8251,374643147124973
8252,2233678529082010
8253,6011107021721090
8254,2272764704249690
8255,4041047712153
8256,4448348624225230000
8257,4712457081451680
8258,4291068484383710000
8259,3554885626151430
8260,347864432596287
8261,3516453186927510
8262,180025052380044
8263,4047235227239080
8264,2231377812677790
8265,213178929142906
8266,3583371722983430
8267,4331118695014120
8268,503888441170
8269,3567834870722260
8270,3521998426301690
8271,180099978946295
8272,3586663296169680
8273,4752932815170
8274,4197936280346
8275,213199755648311
8276,4681056360169500000
8277,2540603937273020
8278,4694592939108280
8279,2237013849963440
8280,2720527349606170
8281,6011800748150100
8282,2576860054267590
8283,30024617833631
8284,213133802372880
8285,3501755965567770
8286,3564100826179190
8287,3509963481746050
8288,30139852116649
8289,6011203995707730
8290,4197073921796840
8291,630413296884
8292,4579264674635250000
8293,3545434850579680
8294,6011787112960630
8295,5200745559492550
8296,4494587575706
8297,30426670724609
8298,4166081762362040
8299,180077209573880
8300,6504483166299710
8301,5333789000485500
8302,30045406435825
8303,3522293349002640
8304,6512498349114750
8305,2291180902726290
8306,2578350865127510
8307,676287263732
8308,344519714138587
8309,4693432276798940
8310,3549806552311510
8311,2680415511493310
8312,4068838971176730
8313,2412555717827450
8314,2386694879707700
8315,4129427469448190
8316,4626777080380670
8317,4573758166925940
8318,38328025353955
8319,2246333691845910
8320,3571280492604130
8321,676122377408
8322,213172560356206
8323,370547612846412
8324,349560609776359
8325,4888926422993930
8326,3594071107107160
8327,213162500422390
8328,347915652417982
8329,4189032959897430
8330,4238067463069
8331,2632594775034050
8332,4292569510714620
8333,3535242326063810
8334,345328022589054
8335,4869382745689
8336,38502102129724
8337,502052704751
8338,3549573706766260
8339,376432549387521
8340,4037870127552120
8341,377078805669976
8342,4523797289507540000
8343,4607441887194740000
8344,4564588812743990
8345,4211495136787960
8346,370586180065278
8347,4423586991606
8348,4053231472890
8349,30490689155528
8350,213108392726414
8351,180077229429162
8352,4898943720493
8353,30219886819382
8354,371072855472155
8355,30471479771906
8356,4078378610184
8357,6515884321338220
8358,36283021695978
8359,4867011025563220
8360,3597614125757960
8361,343191121294113
8362,3515966490689370
8363,6011572823742520
8364,583214552908
8365,2702968264277750
8366,4172867714484500
8367,3599966681329990
8368,3566320935931450
8369,4805753029682870000
8370,38044939286849
8371,3513617103251910
8372,676185104335
8373,4604773623472070000
8374,342156727142827
8375,676308230942
8376,4575490251532
8377,3598503264629250
8378,372444338725435
8379,3512865308737800
8380,4765426584430530
8381,4167763522599
8382,3549269363629200
8383,3567355430651180
8384,4922039146277650000
8385,3588981829790660
8386,4254100411443660
8387,6520328773697960
8388,30167619597389
8389,4723638139597460
8390,180084493561951
8391,3591613104735970
8392,676190955663
8393,3570680254428810
8394,6545486021698910
8395,343010720030803
8396,4348627849614
8397,630410473577
8398,6011806484727580
8399,3547571578395010
8400,180081520493885
8401,2257720397951290
8402,3551878174388520
8403,4817680757355940000
8404,213185285170504
8405,6588219609085670
8406,180055767161025
8407,213171207243660
8408,213178837634663
8409,30123622521312
8410,377858477783258
8411,6011864142828210
8412,378419832108407
8413,6579529563686460
8414,2717985122939820
8415,4230038122443770000
8416,4768797176316240
8417,4289370821310900
8418,??3535182016456604
8419,4520011487793
8420,4459763000065610
8421,579139637485
8422,3597835199907540
8423,4534497800870440
8424,36474690149484
8425,?4222069242355461965
8426,4849224523132410
8427,6590180065441470
8428,4554918259538710000
8429,4775610254594
8430,4601713486910750
8431,377789575632826
8432,501844513462
8433,2272075131520130
8434,3519923940034100
8435,3587994784470930
8436,675935909142
8437,4989514029462850
8438,180040092729225
8439,4685047941764010
8440,4562894794226180
8441,36659497996588
8442,30205810452457
8443,6011924881202880
8444,6541507759028730
8445,378446229329106
8446,570517927739
8447,2476854594986990
8448,3542953247434360
8449,213150946949308
8450,4359070722887550000
8451,4548383851590550
8452,340946218269572
8453,30414981071464
8454,6011831644620120
8455,6569386105913900
8456,4778417078245610000
8457,4427972471558880
8458,38682963703864
8459,501885992534
8460,378189510428662
8461,4496804338278620
8462,501838151311
8463,3531331460276260
8464,4381703161778
8465,6528224212124410
8466,180038632066694
8467,3588117697433760
8468,2267181269561770
8469,4304312907100770
8470,373331390627253
8471,30237798555779
8472,3522877406311570
8473,377119082424212
8474,3556851273432930
8475,639053923863
8476,180092613991016
8477,5435249415576050
8478,676358063920
8479,675903395647
8480,2245259498085800
8481,676223902302
8482,4385315103170780
8483,6544710244768340
8484,30579639045605
8485,2711908737520830
8486,3556264229277080
8487,4441647882444350
8488,503855652544
8489,4948136563740190
8490,4651077717755
8491,3526902870348500
8492,579932461448
8493,4828952006575
8494,213109617077989
8495,36486303487689
8496,347273632999038
8497,3549448681651670
8498,4594458130349
8499,4403221555696000
8500,213176223314304
8501,348915082953746
8502,3515368872973870
8503,4605113322053310000
8504,4780577457370
8505,3592770984569860
8506,6011853306738970
8507,4594748933589290000
8508,4612583387332490
8509,30180950191381
8510,3598436727245040
8511,4600698024345060
8512,6011635650022790
8513,4829149756666510
8514,4520589226702390000
8515,4425448642183570000
8516,4912854651316750000
8517,501827981686
8518,4575292912463550000
8519,4577040984735130000
8520,3529975537232800
8521,372804861500531
8522,3592925285019910
8523,584589449571
8524,676231555175
8525,6011400572259930
8526,3503692334076020
8527,378539296690085
8528,370071590938232
8529,3531033388540410
8530,4619915829132670
8531,3535494582883210
8532,501885125572
8533,6594028969032740
8534,3531743715529980
8535,502016430113
8536,676224763349
8537,180052807032712
8538,4683118656724490
8539,213122750825072
8540,3522982445714350
8541,4682483282050
8542,3573980447083840
8543,5472948396449130
8544,6011504457652510
8545,3590612101799100
8546,3577086183851240
8547,30503235974596
8548,4979348196362
8549,3595489738865860
8550,2646995807506840
8551,30039489534562
8552,346613831991164
8553,502088541417
8554,180042215572847
8555,5126380098178520
8556,502079347345
8557,180066581480061
8558,213124224347824
8559,371495920014449
8560,213118726275418
8561,4381197774980300
8562,180045873845082
8563,3528229058644170
8564,676270335406
8565,3568493944059590
8566,4068000052606300000
8567,4448708259504390
8568,371776864174269
8569,4071177077064500
8570,3572207294413290
8571,3564436205680440
8572,4988989751519330
8573,3578446910517580
8574,3506087942921290
8575,4583163613396530
8576,501822422579
8577,347167616086160
8578,4992097358144230
8579,344207402541516
8580,580306178097
8581,6011710458211290
8582,4846746844124540000
8583,378892695287163
8584,378065248203744
8585,30312703002173
8586,36068408598311
8587,3589459646637050
8588,374975202195815
8589,2720996015274440
8590,3545281543330840
8591,180003086600489
8592,4383728130283200000
8593,3505577199134610
8594,4141636611499940
8595,4040997226969320
8596,2420086862871710
8597,4147051985880530
8598,3568010958008220
8599,4716907417639400000
8600,501835514503
8601,502004226051
8602,213128041225469
8603,4522939288200740
8604,3543120663535020
8605,4956899745917260
8606,4449437443953860000
8607,3593228746254270
8608,6011179785276910
8609,4872750568998
8610,4621451656564
8611,3580280331546670
8612,586175971363
8613,6011981749831980
8614,3579373881977600
8615,180077918277245
8616,2225366125920230
8617,213167549396216
8618,4633341282187430
8619,6547816712249710
8620,4743217752504100000
8621,3504187000468240
8622,4396567622969900
8623,213102384592025
8624,213187067266740
8625,3536381929964850
8626,675916410813
8627,213128000204299
8628,503876256457
8629,4950834990130770000
8630,2234198473346390
8631,4428820145244410000
8632,4693202171706
8633,3569255175192490
8634,4633308307463170
8635,4046587880917140
8636,3514314194985700
8637,347690977570548
8638,2259311139673040
8639,180022187099128
8640,4645115803427320
8641,2706115182156780
8642,341564294546471
8643,60427436575
8644,3549581763985100
8645,3526224086537860
8646,3500828474657950
8647,3561164415162140
8648,4869690757840100
8649,4916799254216540
8650,30076382054264
8651,6509314055665810
8652,3572241965579650
8653,4941070928982
8654,3578652287386030
8655,4957022417551
8656,5523430356153670
8657,4937801428227
8658,676217220786
8659,6011297143541670
8660,3515760727303020
8661,6545357187577010
8662,6011763726140110
8663,180040197745779
8664,2687711288517140
8665,6574247690809400
8666,4472548007457100
8667,3573496449300620
8668,4007936919468950
